,series_id,state,area,year,period,month,value,per_capita
20355,SMU54166203000000001,West Virginia,"Charleston, WV",2020,M09,September,3200.0,0.0017860431887568582
20356,SMU54166203000000001,West Virginia,"Charleston, WV",2020,M08,August,3100.0,0.0017302293391082064
20357,SMU54166203000000001,West Virginia,"Charleston, WV",2020,M07,July,3100.0,0.0017302293391082064
20358,SMU54166203000000001,West Virginia,"Charleston, WV",2020,M06,June,3100.0,0.0017302293391082064
20359,SMU54166203000000001,West Virginia,"Charleston, WV",2020,M05,May,2900.0,0.0016186016398109027
20360,SMU54166203000000001,West Virginia,"Charleston, WV",2020,M04,April,3000.0,0.0016744154894595545
20361,SMU54166203000000001,West Virginia,"Charleston, WV",2020,M03,March,3300.0,0.00184185703840551
20362,SMU54166203000000001,West Virginia,"Charleston, WV",2020,M02,February,3200.0,0.0017860431887568582
20363,SMU54166203000000001,West Virginia,"Charleston, WV",2020,M01,January,3400.0,0.0018976708880541618
39276,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M12,December,3300.0,0.00184185703840551
39277,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M11,November,3300.0,0.00184185703840551
39278,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M10,October,3300.0,0.00184185703840551
39279,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M09,September,3300.0,0.00184185703840551
39280,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M08,August,3300.0,0.00184185703840551
39281,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M07,July,3300.0,0.00184185703840551
39282,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M06,June,3300.0,0.00184185703840551
39283,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M05,May,3300.0,0.00184185703840551
39284,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M04,April,3200.0,0.0017860431887568582
39285,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M03,March,3500.0,0.0019534847377028135
39286,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M02,February,3500.0,0.0019534847377028135
39287,SMU54340603000000001,West Virginia,"Morgantown, WV",2020,M01,January,3500.0,0.0019534847377028135
54096,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M12,December,11400.0,0.006362778859946307
54097,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M11,November,11300.0,0.006306965010297655
54098,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M10,October,11300.0,0.006306965010297655
54099,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M09,September,11200.0,0.006251151160649004
54100,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M08,August,11100.0,0.006195337311000352
54101,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M07,July,11000.0,0.0061395234613517
54102,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M06,June,10900.0,0.006083709611703048
54103,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M05,May,10800.0,0.006027895762054396
54104,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M04,April,10700.0,0.0059720819124057445
54105,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M03,March,11400.0,0.006362778859946307
54106,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M02,February,11600.0,0.006474406559243611
54107,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2020,M01,January,11500.0,0.006418592709594959
78948,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M12,December,3000.0,0.0016744154894595545
78949,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M11,November,3000.0,0.0016744154894595545
78950,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M10,October,3000.0,0.0016744154894595545
78951,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M09,September,3000.0,0.0016744154894595545
78952,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M08,August,3000.0,0.0016744154894595545
78953,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M07,July,3000.0,0.0016744154894595545
78954,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M06,June,3000.0,0.0016744154894595545
78955,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M05,May,2900.0,0.0016186016398109027
78956,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M04,April,2900.0,0.0016186016398109027
78957,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M03,March,3100.0,0.0017302293391082064
78958,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M02,February,3000.0,0.0016744154894595545
78959,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2020,M01,January,3000.0,0.0016744154894595545
3468,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M12,December,2600.0,0.0014558314729486914
3469,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M11,November,2600.0,0.0014558314729486914
3470,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M10,October,2600.0,0.0014558314729486914
3471,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M09,September,2600.0,0.0014558314729486914
3472,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M08,August,2600.0,0.0014558314729486914
3473,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M07,July,2600.0,0.0014558314729486914
3474,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M06,June,2500.0,0.0013998379547583571
3475,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M05,May,2400.0,0.001343844436568023
3476,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M04,April,2400.0,0.001343844436568023
3477,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M03,March,2500.0,0.0013998379547583571
3478,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M02,February,2600.0,0.0014558314729486914
3479,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2021,M01,January,2600.0,0.0014558314729486914
20340,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M12,December,3000.0,0.0016798055457100285
20341,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M11,November,3100.0,0.001735799063900363
20342,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M10,October,3000.0,0.0016798055457100285
20343,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M09,September,3100.0,0.001735799063900363
20344,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M08,August,3100.0,0.001735799063900363
20345,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M07,July,3100.0,0.001735799063900363
20346,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M06,June,3100.0,0.001735799063900363
20347,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M05,May,3100.0,0.001735799063900363
20348,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M04,April,3100.0,0.001735799063900363
20349,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M03,March,3200.0,0.0017917925820906972
20350,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M02,February,3200.0,0.0017917925820906972
20351,SMU54166203000000001,West Virginia,"Charleston, WV",2021,M01,January,3200.0,0.0017917925820906972
39264,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M12,December,3400.0,0.0019037796184713657
39265,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M11,November,3300.0,0.0018477861002810314
39266,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M10,October,3400.0,0.0019037796184713657
39267,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M09,September,3300.0,0.0018477861002810314
39268,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M08,August,3500.0,0.0019597731366617
39269,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M07,July,3400.0,0.0019037796184713657
39270,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M06,June,3300.0,0.0018477861002810314
39271,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M05,May,3300.0,0.0018477861002810314
39272,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M04,April,3400.0,0.0019037796184713657
39273,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M03,March,3400.0,0.0019037796184713657
39274,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M02,February,3400.0,0.0019037796184713657
39275,SMU54340603000000001,West Virginia,"Morgantown, WV",2021,M01,January,3400.0,0.0019037796184713657
54084,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M12,December,11300.0,0.0063272675555077745
54085,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M11,November,11200.0,0.00627127403731744
54086,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M10,October,11100.0,0.006215280519127106
54087,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M09,September,11500.0,0.006439254591888443
54088,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M08,August,11600.0,0.006495248110078777
54089,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M07,July,11400.0,0.006383261073698109
54090,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M06,June,11500.0,0.006439254591888443
54091,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M05,May,11400.0,0.006383261073698109
54092,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M04,April,11400.0,0.006383261073698109
54093,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M03,March,11400.0,0.006383261073698109
54094,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M02,February,11300.0,0.0063272675555077745
54095,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2021,M01,January,11300.0,0.0063272675555077745
78936,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M12,December,3000.0,0.0016798055457100285
78937,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M11,November,3000.0,0.0016798055457100285
78938,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M10,October,3000.0,0.0016798055457100285
78939,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M09,September,3000.0,0.0016798055457100285
78940,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M08,August,3000.0,0.0016798055457100285
78941,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M07,July,3100.0,0.001735799063900363
78942,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M06,June,3100.0,0.001735799063900363
78943,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M05,May,3000.0,0.0016798055457100285
78944,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M04,April,3000.0,0.0016798055457100285
78945,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M03,March,3000.0,0.0016798055457100285
78946,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M02,February,3000.0,0.0016798055457100285
78947,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2021,M01,January,3000.0,0.0016798055457100285
3456,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M12,December,2900.0,0.0016347210235833874
3457,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M11,November,2900.0,0.0016347210235833874
3458,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M10,October,2900.0,0.0016347210235833874
3459,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M09,September,2900.0,0.0016347210235833874
3460,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M08,August,2900.0,0.0016347210235833874
3461,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M07,July,2900.0,0.0016347210235833874
3462,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M06,June,2800.0,0.0015783513331149948
3463,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M05,May,2900.0,0.0016347210235833874
3464,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M04,April,2800.0,0.0015783513331149948
3465,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M03,March,2800.0,0.0015783513331149948
3466,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M02,February,2800.0,0.0015783513331149948
3467,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2022,M01,January,2600.0,0.0014656119521782095
20328,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M12,December,3200.0,0.0018038300949885654
20329,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M11,November,3200.0,0.0018038300949885654
20330,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M10,October,3200.0,0.0018038300949885654
20331,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M09,September,3100.0,0.0017474604045201727
20332,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M08,August,3100.0,0.0017474604045201727
20333,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M07,July,3200.0,0.0018038300949885654
20334,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M06,June,3100.0,0.0017474604045201727
20335,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M05,May,3100.0,0.0017474604045201727
20336,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M04,April,3100.0,0.0017474604045201727
20337,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M03,March,3100.0,0.0017474604045201727
20338,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M02,February,3100.0,0.0017474604045201727
20339,SMU54166203000000001,West Virginia,"Charleston, WV",2022,M01,January,3100.0,0.0017474604045201727
39252,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M12,December,2300.0,0.0012965028807730315
39253,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M11,November,2200.0,0.0012401331903046386
39254,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M10,October,2200.0,0.0012401331903046386
39255,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M09,September,2200.0,0.0012401331903046386
39256,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M08,August,2200.0,0.0012401331903046386
39257,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M07,July,2600.0,0.0014656119521782095
39258,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M06,June,3100.0,0.0017474604045201727
39259,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M05,May,2900.0,0.0016347210235833874
39260,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M04,April,3000.0,0.00169109071405178
39261,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M03,March,3100.0,0.0017474604045201727
39262,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M02,February,3200.0,0.0018038300949885654
39263,SMU54340603000000001,West Virginia,"Morgantown, WV",2022,M01,January,3200.0,0.0018038300949885654
54072,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M12,December,12800.0,0.0072153203799542615
54073,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M11,November,12800.0,0.0072153203799542615
54074,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M10,October,12800.0,0.0072153203799542615
54075,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M09,September,12600.0,0.007102580999017476
54076,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M08,August,12500.0,0.007046211308549084
54077,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M07,July,12400.0,0.006989841618080691
54078,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M06,June,12300.0,0.006933471927612299
54079,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M05,May,12200.0,0.006877102237143906
54080,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M04,April,11900.0,0.006707993165738727
54081,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M03,March,11300.0,0.006369775022928371
54082,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M02,February,11300.0,0.006369775022928371
54083,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2022,M01,January,11200.0,0.006313405332459979
78924,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M12,December,3100.0,0.0017474604045201727
78925,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M11,November,3100.0,0.0017474604045201727
78926,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M10,October,3000.0,0.00169109071405178
78927,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M09,September,3100.0,0.0017474604045201727
78928,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M08,August,3100.0,0.0017474604045201727
78929,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M07,July,3100.0,0.0017474604045201727
78930,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M06,June,3000.0,0.00169109071405178
78931,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M05,May,3100.0,0.0017474604045201727
78932,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M04,April,3000.0,0.00169109071405178
78933,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M03,March,3000.0,0.00169109071405178
78934,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M02,February,3000.0,0.00169109071405178
78935,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2022,M01,January,3000.0,0.00169109071405178
3444,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M12,December,3000.0,0.001694880782085788
3445,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M11,November,3000.0,0.001694880782085788
3446,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M10,October,3000.0,0.001694880782085788
3447,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M09,September,3000.0,0.001694880782085788
3448,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M08,August,3000.0,0.001694880782085788
3449,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M07,July,3000.0,0.001694880782085788
3450,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M06,June,2900.0,0.0016383847560162619
3451,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M05,May,2900.0,0.0016383847560162619
3452,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M04,April,2900.0,0.0016383847560162619
3453,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M03,March,2900.0,0.0016383847560162619
3454,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M02,February,2900.0,0.0016383847560162619
3455,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2023,M01,January,2900.0,0.0016383847560162619
20316,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M12,December,3400.0,0.001920864886363893
20317,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M11,November,3400.0,0.001920864886363893
20318,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M10,October,3400.0,0.001920864886363893
20319,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M09,September,3300.0,0.001864368860294367
20320,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M08,August,3300.0,0.001864368860294367
20321,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M07,July,3300.0,0.001864368860294367
20322,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M06,June,3300.0,0.001864368860294367
20323,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M05,May,3200.0,0.0018078728342248405
20324,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M04,April,3200.0,0.0018078728342248405
20325,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M03,March,3200.0,0.0018078728342248405
20326,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M02,February,3300.0,0.001864368860294367
20327,SMU54166203000000001,West Virginia,"Charleston, WV",2023,M01,January,3300.0,0.001864368860294367
39240,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M12,December,2200.0,0.0012429125735295779
39241,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M11,November,2100.0,0.0011864165474600517
39242,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M10,October,2200.0,0.0012429125735295779
39243,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M09,September,2200.0,0.0012429125735295779
39244,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M08,August,2200.0,0.0012429125735295779
39245,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M07,July,2200.0,0.0012429125735295779
39246,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M06,June,2100.0,0.0011864165474600517
39247,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M05,May,2100.0,0.0011864165474600517
39248,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M04,April,2100.0,0.0011864165474600517
39249,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M03,March,2200.0,0.0012429125735295779
39250,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M02,February,2100.0,0.0011864165474600517
39251,SMU54340603000000001,West Virginia,"Morgantown, WV",2023,M01,January,2200.0,0.0012429125735295779
54060,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M12,December,12900.0,0.0072879873629688886
54061,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M11,November,12900.0,0.0072879873629688886
54062,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M10,October,12900.0,0.0072879873629688886
54063,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M09,September,13000.0,0.007344483389038415
54064,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M08,August,13000.0,0.007344483389038415
54065,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M07,July,12900.0,0.0072879873629688886
54066,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M06,June,13000.0,0.007344483389038415
54067,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M05,May,13000.0,0.007344483389038415
54068,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M04,April,13000.0,0.007344483389038415
54069,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M03,March,13000.0,0.007344483389038415
54070,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M02,February,12900.0,0.0072879873629688886
54071,SMU54265803000000001,West Virginia,"Huntington-Ashland, WV-KY-OH",2023,M01,January,12800.0,0.007231491336899362
78912,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M12,December,3000.0,0.001694880782085788
78913,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M11,November,3000.0,0.001694880782085788
78914,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M10,October,3000.0,0.001694880782085788
78915,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M09,September,3000.0,0.001694880782085788
78916,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M08,August,3000.0,0.001694880782085788
78917,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M07,July,3000.0,0.001694880782085788
78918,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M06,June,3100.0,0.0017513768081553144
78919,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M05,May,3000.0,0.001694880782085788
78920,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M04,April,3000.0,0.001694880782085788
78921,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M03,March,3000.0,0.001694880782085788
78922,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M02,February,3000.0,0.001694880782085788
78923,SMU54485403000000001,West Virginia,"Wheeling, WV-OH",2023,M01,January,3000.0,0.001694880782085788
3432,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M12,December,2900.0,0.0016408264786392682
3433,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M11,November,2900.0,0.0016408264786392682
3434,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M10,October,2900.0,0.0016408264786392682
3435,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M09,September,3000.0,0.0016974067020406223
3436,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M08,August,3000.0,0.0016974067020406223
3437,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M07,July,2900.0,0.0016408264786392682
3438,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M06,June,3000.0,0.0016974067020406223
3439,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M05,May,3000.0,0.0016974067020406223
3440,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M04,April,2900.0,0.0016408264786392682
3441,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M03,March,3000.0,0.0016974067020406223
3442,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M02,February,3000.0,0.0016974067020406223
3443,SMU54376203000000001,West Virginia,"Parkersburg-Vienna, WV",2024,M01,January,3000.0,0.0016974067020406223
20304,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M12,December,3400.0,0.0019237275956460386
20305,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M11,November,3400.0,0.0019237275956460386
20306,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M10,October,3400.0,0.0019237275956460386
20307,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M09,September,3400.0,0.0019237275956460386
20308,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M08,August,3500.0,0.0019803078190473926
20309,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M07,July,3500.0,0.0019803078190473926
20310,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M06,June,3400.0,0.0019237275956460386
20311,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M05,May,3400.0,0.0019237275956460386
20312,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M04,April,3400.0,0.0019237275956460386
20313,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M03,March,3400.0,0.0019237275956460386
20314,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M02,February,3400.0,0.0019237275956460386
20315,SMU54166203000000001,West Virginia,"Charleston, WV",2024,M01,January,3400.0,0.0019237275956460386
39228,SMU54340603000000001,West Virginia,"Morgantown, WV",2024,M12,December,2000.0,0.0011316044680270815
39229,SMU54340603000000001,West Virginia,"Morgantown, WV",2024,M11,November,2000.0,0.0011316044680270815
39230,SMU54340603000000001,West Virginia,"Morgantown, WV",2024,M10,October,2000.0,0.0011316044680270815
39231,SMU54340603000000001,West Virginia,"Morgantown, WV",2024,M09,September,2000.0,0.0011316044680270815
39232,SMU54340603000000001,West Virginia,"Morgantown, WV",2024,M08,August,2000.0,0.0011316044680270815
