,state,area,old_year,new_year,old_number,new_number,perc_change
1263,Indiana,"Indianapolis-Carmel-Greenwood, IN",2012,2013,83.9,85.0,0.013110846245530324
1264,Indiana,"Indianapolis-Carmel-Greenwood, IN",2013,2014,85.0,87.5,0.029411764705882353
1265,Indiana,"Indianapolis-Carmel-Greenwood, IN",2014,2015,87.5,87.9,0.004571428571428637
1266,Indiana,"Indianapolis-Carmel-Greenwood, IN",2015,2016,87.9,89.6,0.019340159271899755
1267,Indiana,"Indianapolis-Carmel-Greenwood, IN",2016,2017,89.6,90.8,0.013392857142857175
1268,Indiana,"Indianapolis-Carmel-Greenwood, IN",2017,2018,90.8,92.4,0.017621145374449435
1269,Indiana,"Indianapolis-Carmel-Greenwood, IN",2018,2019,92.4,93.2,0.008658008658008627
1270,Indiana,"Indianapolis-Carmel-Greenwood, IN",2019,2020,93.2,90.1,-0.033261802575107385
1271,Indiana,"Indianapolis-Carmel-Greenwood, IN",2020,2021,90.1,92.9,0.031076581576026767
1272,Indiana,"Indianapolis-Carmel-Greenwood, IN",2021,2022,92.9,97.1,0.045209903121636044
1273,Indiana,"Indianapolis-Carmel-Greenwood, IN",2022,2023,97.1,95.9,-0.012358393408856732
1274,Indiana,"Indianapolis-Carmel-Greenwood, IN",2023,2024,95.9,96.0,0.0010427528675703264
1275,Delaware,"Dover, DE",2007,2008,5.0,4.8,-0.040000000000000036
1276,Delaware,"Dover, DE",2008,2009,4.8,4.6,-0.041666666666666706
1277,Delaware,"Dover, DE",2009,2010,4.6,4.6,0.0
1278,Delaware,"Dover, DE",2010,2011,4.6,4.4,-0.043478260869565064
1279,Delaware,"Dover, DE",2011,2012,4.4,4.6,0.04545454545454529
1280,Delaware,"Dover, DE",2012,2013,4.6,4.8,0.04347826086956526
1281,Delaware,"Dover, DE",2013,2014,4.8,4.8,0.0
1282,Delaware,"Dover, DE",2014,2015,4.8,4.8,0.0
1283,Delaware,"Dover, DE",2015,2016,4.8,5.0,0.041666666666666706
1284,Delaware,"Dover, DE",2016,2017,5.0,5.0,0.0
1285,Delaware,"Dover, DE",2017,2018,5.0,4.9,-0.019999999999999928
1286,Delaware,"Dover, DE",2018,2019,4.9,4.9,0.0
1287,Delaware,"Dover, DE",2019,2020,4.9,4.9,0.0
1288,Delaware,"Dover, DE",2020,2021,4.9,5.2,0.061224489795918324
1289,Delaware,"Dover, DE",2021,2022,5.2,4.7,-0.09615384615384615
1290,Delaware,"Dover, DE",2022,2023,4.7,4.6,-0.021276595744680965
1291,Delaware,"Dover, DE",2023,2024,4.6,4.4,-0.043478260869565064
1292,California,"Los Angeles-Long Beach-Anaheim, CA",2007,2008,628.2,594.7,-0.053326965934415785
1293,California,"Los Angeles-Long Beach-Anaheim, CA",2008,2009,594.7,532.6,-0.10442239784765431
1294,California,"Los Angeles-Long Beach-Anaheim, CA",2009,2010,532.6,530.6,-0.003755163349605708
1295,California,"Los Angeles-Long Beach-Anaheim, CA",2010,2011,530.6,529.9,-0.0013192612137204022
1296,California,"Los Angeles-Long Beach-Anaheim, CA",2011,2012,529.9,536.1,0.011700320815248246
1297,California,"Los Angeles-Long Beach-Anaheim, CA",2012,2013,536.1,537.9,0.003357582540570704
1298,California,"Los Angeles-Long Beach-Anaheim, CA",2013,2014,537.9,529.6,-0.015430377393567493
1299,California,"Los Angeles-Long Beach-Anaheim, CA",2014,2015,529.6,526.7,-0.005475830815709927
1300,California,"Los Angeles-Long Beach-Anaheim, CA",2015,2016,526.7,519.0,-0.014619327890639917
1301,California,"Los Angeles-Long Beach-Anaheim, CA",2016,2017,519.0,509.8,-0.017726396917148342
1302,California,"Los Angeles-Long Beach-Anaheim, CA",2017,2018,509.8,504.0,-0.011377010592389195
1303,California,"Los Angeles-Long Beach-Anaheim, CA",2018,2019,504.0,501.4,-0.005158730158730204
1304,California,"Los Angeles-Long Beach-Anaheim, CA",2019,2020,501.4,460.4,-0.08177104108496211
1305,California,"Los Angeles-Long Beach-Anaheim, CA",2020,2021,460.4,473.0,0.02736750651607303
1306,California,"Los Angeles-Long Beach-Anaheim, CA",2021,2022,473.0,480.8,0.016490486257928143
1307,California,"Los Angeles-Long Beach-Anaheim, CA",2022,2023,480.8,473.6,-0.014975041597337747
1308,California,"Los Angeles-Long Beach-Anaheim, CA",2023,2024,473.6,459.3,-0.030194256756756778
1309,Illinois,"Chicago-Naperville-Schaumburg, IL Metropolitan Division",2007,2008,337.5,315.7,-0.06459259259259263
1310,Illinois,"Chicago-Naperville-Schaumburg, IL Metropolitan Division",2008,2009,315.7,280.2,-0.11244852708267343
1311,Illinois,"Chicago-Naperville-Schaumburg, IL Metropolitan Division",2009,2010,280.2,283.5,0.011777301927194901
1312,Illinois,"Chicago-Naperville-Schaumburg, IL Metropolitan Division",2010,2011,283.5,283.1,-0.0014109347442679975
1313,Illinois,"Chicago-Naperville-Schaumburg, IL Metropolitan Division",2011,2012,283.1,282.7,-0.0014129282938892054
1314,Illinois,"Chicago-Naperville-Schaumburg, IL Metropolitan Division",2012,2013,282.7,278.7,-0.014149274849663955
1315,Illinois,"Chicago-Naperville-Schaumburg, IL Metropolitan Division",2013,2014,278.7,280.6,0.00681736634373891
1316,Illinois,"Chicago-Naperville-Schaumburg, IL Metropolitan Division",2014,2015,280.6,282.1,0.0053456878118317884
1317,Illinois,"Chicago-Naperville-Schaumburg, IL Metropolitan Division",2015,2016,282.1,280.5,-0.005671747607231558
1318,Illinois,"Chicago-Naperville-Schaumburg, IL Metropolitan Division",2016,2017,280.5,282.5,0.0071301247771836
1319,Illinois,"Chicago-Naperville-Schaumburg, IL Metropolitan Division",2017,2018,282.5,284.3,0.006371681415929244
